Name,longitude,latitude,TransportMode,StopPlaceType
RUE DES ACIERIES,808726.2885666403,6484872.72299349,bus,,FR:Quay:949:,any,
RUE DES ACIERIES,808702.7494925683,6484806.982677789,bus,,FR:Quay:950:,any,
LYCEE LE MARAIS,808644.961878143,6484473.774679268,bus,,FR:Quay:2606:,any,
LYCEE LE MARAIS,808655.4285054198,6484529.635264627,bus,,FR:Quay:2607:,any,
SCHEURER KESTNER,809385.983382572,6484789.175996921,bus,,FR:Quay:954:,any,
SCHEURER KESTNER,809389.3377470905,6484831.1097117355,bus,,FR:Quay:1004:,any,
A.F.P.A.,809307.4759272704,6484604.011513513,bus,,FR:Quay:2104:,any,
A.F.P.A.,809326.6020932891,6484620.833392283,bus,,FR:Quay:2589:,any,
JEU DE PAUME,809944.1503738883,6484515.664768306,bus,,FR:Quay:958:,any,
JEU DE PAUME,810008.4029894803,6484552.084400603,bus,,FR:Quay:961:,any,
SOLEIL,809716.162834683,6484375.733683393,bus,,FR:Quay:959:,any,
SOLEIL,809719.2364823312,6484384.699420657,bus,,FR:Quay:960:,any,
SOLEIL,809649.4272932925,6484282.386390436,tram,,FR:Quay:2459:,any,
SOLEIL,809611.1627187077,6484364.638542234,tram,,FR:Quay:2460:,any,
MARCHE DE GROS,810155.6393818724,6484712.685129095,bus,,FR:Quay:962:,any,
MARCHE DE GROS,810268.1091280483,6484779.666326345,bus,,FR:Quay:963:,any,
CRET FOND PERDU,811590.1040811263,6484566.589629374,bus,,FR:Quay:964:,any,
MAIRIE ST-JEAN B,812912.6551456255,6484301.553648971,bus,,FR:Quay:967:,any,
MAIRIE ST-JEAN B,812930.7993381252,6484320.382035967,bus,,FR:Quay:968:,any,
PLACE ST CHARLES,813000.4011145966,6484515.613121241,bus,,FR:Quay:969:,any,
PLACE ST CHARLES,813017.3675847607,6484513.470410758,bus,,FR:Quay:970:,any,
PACOTIERE,813121.3958700997,6484762.359795517,bus,,FR:Quay:971:,any,
PACOTIERE,813138.3963905423,6484764.213190085,bus,,FR:Quay:972:,any,
LES AUBEPINES,813537.3612882155,6484684.883138845,bus,,FR:Quay:973:,any,
LES AUBEPINES,813559.5781988481,6484712.668743587,bus,,FR:Quay:974:,any,
LES BARRAQUES,815712.6005820844,6485176.893884723,bus,,FR:Quay:976:,any,
LES BARRAQUES,815729.5500372921,6485172.753081226,bus,,FR:Quay:1014:,any,
BOIS JARRET,816126.0550336479,6484804.702689837,bus,,FR:Quay:977:,any,
BOIS JARRET,816122.1780757499,6484818.723151651,bus,,FR:Quay:978:,any,
L'HERMITAGE,817872.0013387469,6484044.496426869,bus,,FR:Quay:979:,any,
L'HERMITAGE,817857.9553444792,6484037.622403869,bus,,FR:Quay:980:,any,
LA LANDE,817513.3494784029,6484399.236247792,bus,,FR:Quay:981:,any,
LA LANDE,817507.33828344,6484397.289267798,bus,,FR:Quay:982:,any,
MOULIN COMBAT,817602.3025606337,6484520.368684923,bus,,FR:Quay:983:,any,
MOULIN COMBAT,817595.3263862362,6484522.426331614,bus,,FR:Quay:984:,any,
SOULAGE,817556.7357734148,6484683.610552257,bus,,FR:Quay:985:,any,
SOULAGE,817524.2445301772,6484739.837117157,bus,,FR:Quay:986:,any,
SOIE D'IZIEUX,817657.1689014821,6484979.488032926,bus,,FR:Quay:987:,any,
SOIE D'IZIEUX,817661.7724603327,6484933.490117791,bus,,FR:Quay:988:,any,
LES FOUGERES,818860.4948685695,6480220.510324868,bus,,FR:Quay:2684:,any,
LES FOUGERES,818869.5542090763,6480228.425917748,bus,,FR:Quay:2689:,any,
LUZERNOD,819145.1887049703,6480331.981397602,bus,,FR:Quay:2685:,any,
BARRAGE LA RIVE,818428.4540639914,6481928.655184338,bus,,FR:Quay:2686:,any,
BARRAGE LA RIVE,818439.5710606795,6481943.546943546,bus,,FR:Quay:2690:,any,
MAIRIE LA VALLA,818541.8334513027,6480812.694126628,bus,,FR:Quay:2687:,any,
MAIRIE LA VALLA,818551.798168672,6480809.611923278,bus,,FR:Quay:2688:,any,
SAINTE-MATHILDE,817983.314153363,6483623.925403974,bus,,FR:Quay:2691:,any,
SAINTE-MATHILDE,817969.7448923152,6483672.996979508,bus,,FR:Quay:2692:,any,
LA GAIZE,823562.1633131286,6485015.080926808,bus,,FR:Quay:989:,any,
LA GAIZE,823525.3014396079,6485027.384410503,bus,,FR:Quay:990:,any,
THEY,825750.1949138643,6484780.6190721765,bus,,FR:Quay:991:,any,
LE MAIGRE,824668.0945837013,6485123.545902766,bus,,FR:Quay:2693:,any,
LE MAIGRE,824675.1900025565,6485135.474627703,bus,,FR:Quay:2694:,any,
LA MURE,804276.1146355158,6484969.552950407,bus,,FR:Quay:992:,any,
LA MURE,804277.3092263147,6484992.522134886,bus,,FR:Quay:993:,any,
VITAL MERLEY,807336.1716901711,6485064.396594925,bus,,FR:Quay:2616:,any,
VITAL MERLEY,807370.8315410108,6485028.13384439,bus,,FR:Quay:2617:,any,
MONTAIGNE,807607.9966636144,6484955.178506273,bus,,FR:Quay:996:,any,
MONTAIGNE,807617.1750448489,6484977.080608633,bus,,FR:Quay:997:,any,
CAUSSIDIERE,807561.9654278178,6485181.367485,bus,,FR:Quay:2106:,any,
CAUSSIDIERE,807573.8687341237,6485171.275122593,bus,,FR:Quay:2107:,any,
RUE BARRA,808061.3518422984,6484927.340334148,tram,,FR:Quay:998:,any,
RUE BARRA,808043.1442935861,6485018.4136385,tram,,FR:Quay:999:,any,
RUE BARRA,808059.5324076453,6484948.33697164,bus,,FR:Quay:1982:,any,
ZENITH-COMEDIE,808977.8653054243,6484849.599813403,tram,,FR:Quay:2461:,any,
ZENITH-COMEDIE,808992.1664421723,6484886.444812079,tram,,FR:Quay:2462:,any,
PRODUCTIQUE,808804.1882100526,6485103.8514116,bus,,FR:Quay:1000:,any,
PRODUCTIQUE,808904.8567109403,6485192.913482753,bus,,FR:Quay:1001:,any,
NECKER,809895.9753167564,6485311.360229859,bus,,FR:Quay:1005:,any,
NECKER,809911.7896451483,6485291.243518666,bus,,FR:Quay:1006:,any,
MEONS,810572.5213095557,6485094.788526665,bus,,FR:Quay:1007:,any,
MEONS,810610.9183030499,6485145.415757691,bus,,FR:Quay:1008:,any,
RENE COTY,810866.3173936281,6485219.172589233,bus,,FR:Quay:1009:,any,
RENE COTY,810882.2763400524,6485216.039376045,bus,,FR:Quay:1010:,any,
REVEUX,811070.3576290398,6485245.409840117,bus,,FR:Quay:1012:,any,
REVEUX,811126.2777521487,6485241.936306117,bus,,FR:Quay:2436:,any,
PUITS ROZAN,811125.2617095921,6485239.946754726,bus,,FR:Quay:2695:,any,
PUITS ROZAN,897514.0411573837,10923151.555184254,bus,,FR:Quay:2696:,any,
RTE DE FOUAY,816861.9269532836,6485219.054905701,bus,,FR:Quay:1015:,any,
RTE DE FOUAY,816857.025445408,6485230.086789439,bus,,FR:Quay:1016:,any,
BUJARRET,816470.2021657552,6485327.298267237,bus,,FR:Quay:1017:,any,
BUJARRET,816465.2751119174,6485335.333066905,bus,,FR:Quay:1018:,any,
J. CHIRAT,817203.2793249512,6485530.863622565,bus,,FR:Quay:1019:,any,
J. CHIRAT,817201.0003541617,6485497.912662167,bus,,FR:Quay:1020:,any,
PISCINE COUDERC,817419.5075702945,6485111.3964128895,bus,,FR:Quay:1021:,any,
PISCINE COUDERC,817580.7258428877,6485153.983184006,bus,,FR:Quay:1030:,any,
PISCINE COUDERC,817588.7776650883,6485160.908288886,bus,,FR:Quay:1031:,any,
AMICALE JOANNON,817710.2080567757,6485106.921152673,bus,,FR:Quay:1022:,any,
AMICALE JOANNON,817721.2739963804,6485115.818775888,bus,,FR:Quay:1023:,any,
AMICALE JOANNON,817653.3314946102,6485115.398625026,bus,,FR:Quay:2697:,any,
AMICALE JOANNON,817649.4205071651,6485125.422968876,bus,,FR:Quay:2698:,any,
BD P. JOANNON,817814.8872668275,6485314.841536929,bus,,FR:Quay:1024:,any,
BD P. JOANNON,817806.9631340213,6485322.901879856,bus,,FR:Quay:1027:,any,
PL. LOUIS COMTE,817568.433462709,6485352.909272246,bus,,FR:Quay:1025:,any,
PL. LOUIS COMTE,817568.5611507491,6485367.8947167285,bus,,FR:Quay:1026:,any,
GAYOTTI,817640.0200329961,6485429.230170544,bus,,FR:Quay:1028:,any,
GAYOTTI,817629.9360981741,6485418.325968979,bus,,FR:Quay:1029:,any,
COLL. P.JOANNON,818090.008962645,6485475.350831726,bus,,FR:Quay:1032:,any,
COLL. P.JOANNON,818099.965209745,6485471.269579217,bus,,FR:Quay:1033:,any,
RESIDENCE,803631.2389423668,6485620.461477604,bus,,FR:Quay:1034:,any,
RESIDENCE,803689.6460674537,6485557.020939995,bus,,FR:Quay:2570:,any,
TREMOLIN,803957.777154214,6485365.908588979,bus,,FR:Quay:1036:,any,
TREMOLIN,804000.4548445835,6485332.574989048,bus,,FR:Quay:2444:,any,
PUITS GALLOIS,805961.25687837,6485398.81101624,bus,,FR:Quay:1037:,any,
PUITS GALLOIS,805978.2573918818,6485400.66450767,bus,,FR:Quay:1038:,any,
CHEMIN CHENES,806242.0146402639,6485752.101611666,bus,,FR:Quay:1039:,any,
CHEMIN CHENES,806240.8030067113,6485727.134365681,bus,,FR:Quay:1040:,any,
BEL AIR,807451.7836522473,6485383.125091268,bus,,FR:Quay:1041:,any,
ROGER ROCHER,807966.479555358,6485401.722524217,tram,,FR:Quay:2463:,any,
ROGER ROCHER,807959.4523273202,6485397.785950388,tram,,FR:Quay:2464:,any,
ROGER ROCHER,807971.1599976039,6485364.715892751,bus,,FR:Quay:2467:,any,
ROGER ROCHER,807972.0654716275,6485353.718059109,bus,,FR:Quay:2497:,any,
G. GUICHARD,808589.6018743163,6485364.445973222,tram,,FR:Quay:2465:,any,
G. GUICHARD,808574.6929804861,6485373.564826633,tram,,FR:Quay:2466:,any,
QUARTIER GROUCHY,807866.7945609139,6485780.231994722,tram,,FR:Quay:1044:,any,
QUARTIER GROUCHY,807882.6344474799,6485763.112398586,tram,,FR:Quay:1045:,any,
QUARTIER GROUCHY,807881.9501192592,6485800.085018843,bus,,FR:Quay:2620:,any,
QUARTIER GROUCHY,807869.5960233362,6485757.228781772,bus,,FR:Quay:2621:,any,
TECHNOPOLE,809039.1992247418,6485364.614317035,tram,,FR:Quay:2468:,any,
TECHNOPOLE,809031.3260780597,6485378.668787994,tram,,FR:Quay:2469:,any,
TECHNOPOLE,809089.235769627,6485374.179300583,bus,,FR:Quay:2470:,any,
TECHNOPOLE,809069.2806960584,6485377.346516887,bus,,FR:Quay:2471:,any,
LE BESSARD,809201.9956999577,6485709.916736511,bus,,FR:Quay:2472:,any,
LE BESSARD,809189.0593556779,6485716.021504175,bus,,FR:Quay:2473:,any,
POMPIDOU,810181.3852576291,6485741.541251295,bus,,FR:Quay:1050:,any,
POMPIDOU,810239.6060451221,6485890.91088211,bus,,FR:Quay:1142:,any,
PARC DE MEONS,810152.7185273701,6485542.963946656,bus,,FR:Quay:1051:,any,
PARC DE MEONS,810129.7833765434,6485548.154761732,bus,,FR:Quay:1052:,any,
Z.I  MOLINA,811299.2934378982,6485379.338089957,bus,,FR:Quay:1053:,any,
Z.I  MOLINA,811369.7615174027,6485441.681408974,bus,,FR:Quay:1054:,any,
BAS CHANEY,811443.4223848338,6485526.976902548,bus,,FR:Quay:1055:,any,
BAS CHANEY,811473.6485179289,6485556.69255922,bus,,FR:Quay:1056:,any,
CHANEY,811946.1520060205,6485665.567023864,bus,,FR:Quay:1059:,any,
CHANEY,811924.2754521875,6485677.742573841,bus,,FR:Quay:1060:,any,
CROIX MI CAREME,812575.1783596725,6485500.353196318,bus,,FR:Quay:1061:,any,
CRET BEAUPLOMB,812938.8522938197,6485735.042054504,bus,,FR:Quay:1062:,any,
CRET BEAUPLOMB,812940.7227158203,6485720.039573621,bus,,FR:Quay:1063:,any,
CRET BEAUPLOMB,812932.738986505,6485721.106682348,bus,,FR:Quay:2247:,any,
CROIX MI-CAREME,812580.1564930669,6485498.312587041,bus,,FR:Quay:1064:,any,
NANTAS,812884.9679502688,6485039.126636044,bus,,FR:Quay:2021:,any,
NANTAS,812873.9616072669,6485037.222183144,bus,,FR:Quay:2022:,any,
GREEN PARK,813528.8976607693,6485333.372502572,bus,,FR:Quay:2111:,any,
GREEN PARK,813532.7916598455,6485321.350097121,bus,,FR:Quay:2112:,any,
METROTECH,813944.6334583224,6485228.9218736235,bus,,FR:Quay:2113:,any,
PONT NANTIN,816214.3869073766,6485791.063189578,bus,,FR:Quay:1069:,any,
PONT NANTIN,816213.524066241,6485807.056188356,bus,,FR:Quay:1070:,any,
ZAC VARIZELLE,816383.5867343897,6485597.79390207,bus,,FR:Quay:2249:,any,
C. C. VARIZELLE,816709.3322652368,6485836.801307448,bus,,FR:Quay:1072:,any,
STADE PACHOA,817458.8150340776,6485620.603682097,bus,,FR:Quay:1073:,any,
STADE PACHOA,817413.3479452361,6485561.044953756,bus,,FR:Quay:1074:,any,
LA BOISSONNAT,817254.6973283736,6485937.0602699155,bus,,FR:Quay:1075:,any,
LA BOISSONNAT,817244.6985161414,6485936.14636951,bus,,FR:Quay:1076:,any,
HONGROIS,817654.360946277,6485587.965254713,bus,,FR:Quay:1077:,any,
HONGROIS,817678.6526363129,6485624.725061958,bus,,FR:Quay:1078:,any,
CENTRE DE SOINS,817848.4195683834,6485615.285628308,bus,,FR:Quay:1079:,any,
CENTRE DE SOINS,817844.8405822478,6485664.272146609,bus,,FR:Quay:1080:,any,
GALLIENI,817500.9554593737,6485876.014879232,bus,,FR:Quay:1081:,any,
GALLIENI,817486.6540794603,6485839.16993944,bus,,FR:Quay:1082:,any,
PONT NOIR,817789.9785277187,6486026.414820589,bus,,FR:Quay:1083:,any,
PONT NOIR,817772.7907116115,6486002.58281076,bus,,FR:Quay:1165:,any,
VERDUN,817842.8425234956,6485664.289177231,bus,,FR:Quay:2699:,any,
VERDUN,817846.4640746491,6485620.297807274,bus,,FR:Quay:2700:,any,
HAUTE GARENNE,818033.1574312034,6485838.509509886,bus,,FR:Quay:1084:,any,
HAUTE GARENNE,818043.1392216815,6485837.425355401,bus,,FR:Quay:1085:,any,
ST M COAILLEUX,818742.7239972609,6485862.435936261,bus,,FR:Quay:1086:,any,
LE CHASSEUR,803488.2033484465,6485718.591739571,bus,,FR:Quay:1087:,any,
CIZERON,803288.8266614364,6485888.137769495,bus,,FR:Quay:1088:,any,
MERLEY,805056.230175495,6486121.872116455,bus,,FR:Quay:1089:,any,
MERLEY,805052.1830303298,6486115.911943771,bus,,FR:Quay:1096:,any,
TORREDEMBARRA,805023.7466464926,6485944.308278516,bus,,FR:Quay:1090:,any,
TORREDEMBARRA,805025.8042301292,6485951.2844864195,bus,,FR:Quay:1095:,any,
ROCHEFOY,805143.6854098847,6485832.386992614,bus,,FR:Quay:1091:,any,
ROCHEFOY,805117.8381799288,6485847.593539943,bus,,FR:Quay:1094:,any,
BOURGEAT,805295.6869235458,6485965.972073246,bus,,FR:Quay:1092:,any,
BOURGEAT,805281.691998787,6485965.092088861,bus,,FR:Quay:1093:,any,
COMPLEXE SPORTIF,805672.359719141,6486084.656416336,bus,,FR:Quay:1097:,any,
LES MARRONNIERS,805878.6871870954,6486144.844511888,bus,,FR:Quay:1098:,any,
LES MARRONNIERS,805823.4769011028,6486114.342272804,bus,,FR:Quay:1099:,any,
MUSEE DE VILLARS,806019.1888366014,6485983.792052384,bus,,FR:Quay:1100:,any,
MUSEE DE VILLARS,806026.5307119976,6486024.692768317,bus,,FR:Quay:1101:,any,
JEAN RAVON,806453.223133496,6486150.9439380495,bus,,FR:Quay:1102:,any,
JEAN RAVON,806446.1874020649,6486146.008311749,bus,,FR:Quay:1103:,any,
CYCLOTOURISTES,806387.788896289,6486210.448024567,bus,,FR:Quay:1104:,any,
CYCLOTOURISTES,806422.9375615489,6486114.234930242,bus,,FR:Quay:1105:,any,
LA TAILLEE,806576.5500928046,6486084.952392515,bus,,FR:Quay:1106:,any,
LA TAILLEE,806574.713622873,6486103.950978178,bus,,FR:Quay:1107:,any,
JEAN GUITTON,806759.300598558,6486192.298899062,bus,,FR:Quay:1108:,any,
JEAN GUITTON,806765.269263761,6486189.250780607,bus,,FR:Quay:1109:,any,
LA GOUTTE,806774.3160822969,6486313.06253917,bus,,FR:Quay:1110:,any,
LA GOUTTE,806742.7213137927,6486357.292041181,bus,,FR:Quay:1203:,any,
PONT BOIS MONZIL,807055.1535967727,6486088.870890459,bus,,FR:Quay:1111:,any,
PONT BOIS MONZIL,807032.2694584876,6486100.055840319,bus,,FR:Quay:1112:,any,
PORTE DE VILLARS,807528.787470821,6486095.828845417,bus,,FR:Quay:1113:,any,
PORTE DE VILLARS,807512.8880339996,6486105.955228812,bus,,FR:Quay:1117:,any,
TERRASSE,807749.8197946213,6486122.921051726,bus,,FR:Quay:1118:,any,
TERRASSE,807753.53523781,6486089.919023853,tram,,FR:Quay:1119:,any,
TERRASSE,807718.5181484426,6486084.222528674,tram,,FR:Quay:1120:,any,
TERRASSE,807714.5390396119,6486086.25461765,tram,,FR:Quay:1121:,any,
TERRASSE,807749.8283021026,6486123.92008347,bus,,FR:Quay:2114:,any,
TERRASSE,807757.7695103078,6486117.857857375,bus,,FR:Quay:2115:,any,
TERRASSE,807760.715571514,6486111.838165788,bus,,FR:Quay:2116:,any,
TERRASSE,807757.7695103078,6486117.857857375,bus,,FR:Quay:2117:,any,
RUE DE LA TOUR,808420.7134392586,6486181.151730852,bus,,FR:Quay:1124:,any,
RUE DE LA TOUR,808311.9212122713,6486194.067240123,bus,,FR:Quay:2474:,any,
P. DE COUBERTIN,808750.6230881587,6486205.3185730865,bus,,FR:Quay:1125:,any,
P. DE COUBERTIN,808708.7063478673,6486210.670989706,bus,,FR:Quay:1126:,any,
CLOS FOUGEOLS,809493.2125511225,6486118.068334722,bus,,FR:Quay:1129:,any,
CLOS FOUGEOLS,809459.3901311178,6486135.341075754,bus,,FR:Quay:1130:,any,
PERE VOLPETTE,809132.3547149895,6486214.057542396,bus,,FR:Quay:1133:,any,
PERE VOLPETTE,809077.9949931458,6486283.458516063,bus,,FR:Quay:1134:,any,
LES GRANGES,809246.9624843025,6486180.111298896,bus,,FR:Quay:2475:,any,
LES GRANGES,809267.8060135714,6486163.948168482,bus,,FR:Quay:2476:,any,
LA BATIE,809812.6544425802,6485851.58510466,bus,,FR:Quay:1140:,any,
LA BATIE,809792.7078697458,6485855.751365664,bus,,FR:Quay:1141:,any,
COLL. M.SEGUIN,810071.5951651796,6485989.254547832,bus,,FR:Quay:1143:,any,
COLL. M.SEGUIN,810100.461256125,6486093.914550035,bus,,FR:Quay:1144:,any,
LE CAMP,810275.4786893759,6486114.404452838,bus,,FR:Quay:1145:,any,
LE CAMP,810282.8547280061,6486159.301279048,bus,,FR:Quay:1146:,any,
LA GIRARDIERE,810100.8233659778,6486253.767938834,bus,,FR:Quay:1147:,any,
LA GIRARDIERE,810119.0951501575,6486287.581851161,bus,,FR:Quay:1228:,any,
RENE CASSIN,811642.619878353,6486157.712483747,bus,,FR:Quay:1152:,any,
RENE CASSIN,811711.9868894133,6486208.0759636825,bus,,FR:Quay:1153:,any,
PLACE MARQUISE,812940.2850782283,6486372.45749096,bus,,FR:Quay:1155:,any,
PLACE MARQUISE,812947.3208377754,6486377.39307608,bus,,FR:Quay:1156:,any,
VARIZELLE,816478.9788331073,6486005.61413988,bus,,FR:Quay:1157:,any,
VARIZELLE,816485.1177135395,6486022.546586771,bus,,FR:Quay:1158:,any,
RIVAUD,816810.4014135539,6485972.81723504,bus,,FR:Quay:1161:,any,
RIVAUD,816803.4507609765,6485977.8719729325,bus,,FR:Quay:1162:,any,
IZIEUX,817302.1904021247,6486234.388252302,bus,,FR:Quay:2119:,any,
IZIEUX,817293.284260088,6486244.455174744,bus,,FR:Quay:2120:,any,
E. BRANLY,817903.351665665,6485847.608455942,bus,,FR:Quay:1166:,any,
E. BRANLY,817905.5965985622,6485876.56329724,bus,,FR:Quay:1167:,any,
BIEF,817843.7328271555,6486237.766590148,bus,,FR:Quay:1170:,any,
BIEF,817829.635739719,6486224.89837793,bus,,FR:Quay:1171:,any,
PLACE N. IZIEUX,817452.1075589287,6486123.209505576,bus,,FR:Quay:2432:,any,
PLACE N. IZIEUX,817496.8170476087,6486093.854552269,bus,,FR:Quay:2433:,any,
PLACE N. IZIEUX,817494.8274946513,6486094.870611555,bus,,FR:Quay:2571:,any,
MJC,818427.6490845834,6486054.9504698925,bus,,FR:Quay:1172:,any,
MJC,818427.7086792529,6486061.943675709,bus,,FR:Quay:1173:,any,
H. DUNANT HAUT,818288.1935262933,6486104.095790394,bus,,FR:Quay:1174:,any,
H. DUNANT HAUT,818295.2122783161,6486107.03328436,bus,,FR:Quay:1175:,any,
H. DUNANT BAS,818357.2343026394,6486233.390836051,bus,,FR:Quay:1176:,any,
H. DUNANT BAS,818365.277620164,6486239.316911091,bus,,FR:Quay:1177:,any,
G. CLEMENCEAU,817991.5552273114,6486232.510543234,bus,,FR:Quay:1178:,any,
G. CLEMENCEAU,817995.4577102619,6486221.487156368,bus,,FR:Quay:1179:,any,
MARECHAL LECLERC,818486.3049879501,6486255.270307904,bus,,FR:Quay:1180:,any,
MARECHAL LECLERC,818480.3448632986,6486259.317515222,bus,,FR:Quay:1181:,any,
CROIX RAISIN,819035.8253148306,6486491.371194308,bus,,FR:Quay:1186:,any,
CROIX RAISIN,819025.886098664,6486497.450517776,bus,,FR:Quay:2184:,any,
BAYOLLE,820962.40969328,6486411.008631593,bus,,FR:Quay:1187:,any,
BAYOLLE,820963.4683274294,6486417.993324032,bus,,FR:Quay:1188:,any,
LA BAROLLIERE,821504.9910849086,6486536.267202033,bus,,FR:Quay:1189:,any,
LA BAROLLIERE,821511.019325173,6486540.212232312,bus,,FR:Quay:1190:,any,
MOULIN PAYRE,823790.7516842885,6486279.994065461,bus,,FR:Quay:1191:,any,
MOULIN PAYRE,823796.0108738551,6486310.92142457,bus,,FR:Quay:1192:,any,
EGLISE VILLARS,805771.9358705202,6486397.527176844,bus,,FR:Quay:1193:,any,
TRIOLLET,805665.465137085,6486683.177906054,bus,,FR:Quay:1194:,any,
TRIOLLET,805671.4593180725,6486683.126882277,bus,,FR:Quay:1195:,any,
MAIRIE VILLARS,805756.0660070124,6486293.755540917,bus,,FR:Quay:2250:,any,
MAIRIE VILLARS,805756.1340431359,6486301.747781341,bus,,FR:Quay:2251:,any,
LA FEUILLETIERE,806392.023599958,6486473.176105128,bus,,FR:Quay:1198:,any,
LA FEUILLETIERE,806423.0275638606,6486476.908591593,bus,,FR:Quay:1199:,any,
MICHARD,806219.4424137815,6486621.513406057,bus,,FR:Quay:1200:,any,
MICHARD,806247.5088176581,6486632.264628221,bus,,FR:Quay:1201:,any,
ASPTT,806434.0048462953,6486827.500434878,bus,,FR:Quay:1202:,any,
ASPTT,806434.1068989513,6486839.488816358,bus,,FR:Quay:1287:,any,
MUSEE ART MOD.,807369.2585917986,6486603.732273281,tram,,FR:Quay:1204:,any,
MUSEE ART MOD.,807363.2303865557,6486599.787186315,tram,,FR:Quay:1205:,any,
MUSEE ART MOD.,807362.3759427258,6486616.779213812,bus,,FR:Quay:1990:,any,
MUSEE ART MOD.,807368.3871407047,6486618.726241185,bus,,FR:Quay:1991:,any,
LA MEARIE,807917.2918634048,6486313.323033284,bus,,FR:Quay:1206:,any,
LA MEARIE,807889.7868203876,6486368.5078774,bus,,FR:Quay:1207:,any,
PARC MASSENET,807700.532397641,6486436.059941001,bus,,FR:Quay:1209:,any,
PARC MASSENET,807694.5637313238,6486439.108068643,bus,,FR:Quay:1210:,any,
CLOS ST-PRIEST,807676.5269294136,6486784.951384243,bus,,FR:Quay:1211:,any,
CLOS ST-PRIEST,807672.9560752793,6486834.936957615,bus,,FR:Quay:1296:,any,
ROUTE DE L'ETRAT,807982.4546043518,6486456.639105235,bus,,FR:Quay:2252:,any,
MONTYON,808096.2373775818,6486325.786967754,bus,,FR:Quay:1212:,any,
MONTYON,808109.2417870687,6486327.67445267,bus,,FR:Quay:1213:,any,
COTTAGES,808919.7701283159,6486357.740261144,bus,,FR:Quay:1214:,any,
COTTAGES,808907.8923460697,6486370.829730798,bus,,FR:Quay:1215:,any,
ALLEE TROENES,808949.1427153694,6486639.237280416,bus,,FR:Quay:1216:,any,
ALLEE TROENES,808956.4506650673,6486676.141884831,bus,,FR:Quay:1217:,any,
FLEMING,809037.0791353628,6486758.380947711,bus,,FR:Quay:2477:,any,
FLEMING,809005.5014485808,6486804.608578221,bus,,FR:Quay:2478:,any,
GEORGES BIZET,809396.2282888524,6486696.375781812,bus,,FR:Quay:1221:,any,
GEORGES BIZET,809397.1167301737,6486683.379868227,bus,,FR:Quay:1222:,any,
LA CHEVRE,810013.7434942422,6486587.210816788,bus,,FR:Quay:1223:,any,
LA CHEVRE,810021.1875867341,6486640.099906593,bus,,FR:Quay:1231:,any,
MONTREYNAUD,809569.9112573421,6486794.807224367,bus,,FR:Quay:1224:,any,
MONTREYNAUD,809613.2391050726,6486720.504635745,bus,,FR:Quay:1226:,any,
MONTREYNAUD,809580.8240364871,6486785.722369166,bus,,FR:Quay:1227:,any,
TENNIS,809843.9944499789,6486833.4366198415,bus,,FR:Quay:1225:,any,
TENNIS,809821.7605668822,6486803.6528431745,bus,,FR:Quay:1317:,any,
LONGIRON,810327.6165743724,6486370.72996018,bus,,FR:Quay:1229:,any,
LONGIRON,810312.3892377892,6486459.779805895,bus,,FR:Quay:1230:,any,
LE MONTCEL,811948.4096359336,6486399.888424104,bus,,FR:Quay:1234:,any,
LE MONTCEL,812004.6020887151,6486428.383836266,bus,,FR:Quay:1235:,any,
JEAN ROSTAND,812137.028630475,6486726.986961868,bus,,FR:Quay:1236:,any,
JEAN ROSTAND,812129.1214729106,6486737.045331136,bus,,FR:Quay:1237:,any,
ECOLE DU FAY,813197.2502674373,6486630.035594439,bus,,FR:Quay:1240:,any,
ECOLE DU FAY,813213.277302298,6486634.894598953,bus,,FR:Quay:1241:,any,
ECOLE DU FAY,813148.6330690956,6486552.519646999,bus,,FR:Quay:1242:,any,
RONSARD,816478.836367008,6486223.419785556,bus,,FR:Quay:1243:,any,
RONSARD,816505.2367500202,6486273.15000614,bus,,FR:Quay:1247:,any,
BELLAY,816657.9203917605,6486486.656267198,bus,,FR:Quay:1244:,any,
PHILIPPIERE,816485.0061620834,6486361.243444828,bus,,FR:Quay:1245:,any,
OLLAGNIERE,816749.1695209384,6486642.738000158,bus,,FR:Quay:1246:,any,
LANGONAND,817097.2260309947,6486920.520440381,bus,,FR:Quay:1250:,any,
LANGONAND,817098.1654733731,6486913.518712549,bus,,FR:Quay:1251:,any,
CHAMP DU GEAI,817498.9044467943,6486925.090642626,bus,,FR:Quay:1252:,any,
CHAMP DU GEAI,817493.012409768,6486937.130084457,bus,,FR:Quay:1253:,any,
NOVACIERIES,817705.1048574578,6486970.291457016,bus,,FR:Quay:1254:,any,
NOVACIERIES,817682.2037655758,6486979.478535954,bus,,FR:Quay:1255:,any,
NOVACIERIES,817806.653938057,6487045.358018517,bus,,FR:Quay:2141:,any,
NOVACIERIES,817817.6092217156,6487041.26824819,bus,,FR:Quay:2142:,any,
RUE SIBERT,817586.9589854504,6486471.746505828,bus,,FR:Quay:2123:,any,
RUE SIBERT,817575.9781655652,6486472.839182294,bus,,FR:Quay:2124:,any,
CHATELARD,817658.4884774421,6486775.863510599,bus,,FR:Quay:2125:,any,
CHATELARD,817648.4896643481,6486774.94960723,bus,,FR:Quay:2126:,any,
LYCEE C.LEBOIS,818216.6856069316,6486623.239645029,bus,,FR:Quay:1256:,any,
LYCEE C.LEBOIS,818217.752741436,6486631.223381241,bus,,FR:Quay:1257:,any,
