service_id,date,exception_type
001331,20230216,1
001331,20230217,1
001331,20230218,1
001331,20230220,1
001331,20230221,1
001331,20230222,1
001331,20230223,1
001331,20230224,1
001331,20230225,1
001331,20230227,1
001331,20230228,1
001331,20230301,1
001331,20230302,1
001331,20230303,1
001331,20230304,1
001331,20230306,1
001331,20230307,1
001331,20230308,1
001331,20230309,1
001331,20230310,1
001331,20230311,1
001331,20230313,1
001331,20230314,1
001331,20230315,1
001331,20230316,1
001331,20230317,1
001331,20230318,1
001331,20230320,1
001331,20230321,1
001331,20230322,1
001331,20230323,1
001331,20230324,1
001331,20230325,1
001331,20230327,1
001331,20230328,1
001331,20230329,1
001331,20230330,1
001331,20230331,1
001331,20230401,1
001331,20230403,1
001331,20230404,1
001331,20230405,1
001331,20230406,1
001331,20230407,1
001331,20230408,1
001331,20230410,1
001331,20230411,1
001331,20230412,1
001331,20230413,1
001331,20230414,1
001331,20230415,1
001331,20230417,1
001331,20230418,1
001331,20230419,1
001331,20230420,1
001331,20230421,1
001331,20230422,1
001331,20230424,1
001331,20230425,1
001331,20230426,1
001331,20230427,1
001331,20230428,1
001331,20230429,1
001331,20230501,1
001331,20230502,1
001331,20230503,1
001331,20230504,1
001331,20230505,1
001331,20230506,1
001331,20230508,1
001331,20230509,1
001332,20230213,1
001332,20230214,1
001332,20230215,1
001332,20230216,1
001332,20230217,1
001332,20230220,1
001332,20230221,1
001332,20230222,1
001332,20230223,1
001332,20230224,1
001332,20230227,1
001332,20230228,1
001332,20230301,1
001332,20230302,1
001332,20230303,1
001332,20230306,1
001332,20230307,1
001332,20230308,1
001332,20230309,1
001332,20230310,1
001332,20230313,1
001332,20230314,1
001332,20230315,1
001332,20230316,1
001332,20230317,1
001332,20230320,1
001332,20230321,1
001332,20230322,1
001332,20230323,1
001332,20230324,1
001332,20230327,1
001332,20230328,1
001332,20230329,1
001332,20230330,1
001332,20230331,1
001332,20230403,1
001332,20230404,1
001332,20230405,1
001332,20230406,1
001332,20230407,1
001332,20230411,1
001332,20230412,1
001332,20230413,1
001332,20230414,1
001332,20230418,1
001332,20230419,1
001332,20230420,1
001332,20230421,1
001332,20230424,1
001332,20230425,1
001332,20230426,1
001332,20230427,1
001332,20230428,1
001332,20230502,1
001332,20230503,1
001332,20230504,1
001332,20230505,1
001332,20230509,1
001333,20230227,1
001333,20230306,1
001333,20230313,1
001333,20230320,1
001333,20230327,1
001333,20230403,1
001334,20230211,1
001334,20230212,1
001334,20230218,1
001334,20230219,1
001334,20230225,1
001334,20230226,1
001334,20230304,1
001334,20230305,1
001334,20230311,1
001334,20230312,1
001334,20230318,1
001334,20230319,1
001334,20230325,1
001334,20230326,1
001334,20230401,1
001334,20230402,1
001334,20230408,1
001334,20230409,1
001334,20230410,1
001334,20230415,1
001334,20230416,1
001334,20230417,1
001334,20230422,1
001334,20230423,1
001334,20230429,1
001334,20230430,1
001334,20230501,1
001334,20230506,1
001334,20230507,1
001334,20230508,1
001335,20230212,1
001335,20230219,1
001335,20230226,1
001335,20230305,1
001335,20230312,1
001335,20230319,1
001335,20230326,1
001335,20230402,1
001335,20230409,1
001335,20230410,1
001335,20230416,1
001335,20230417,1
001335,20230423,1
001335,20230430,1
001335,20230501,1
001335,20230507,1
001335,20230508,1
001336,20230211,1
001336,20230212,1
001336,20230218,1
001336,20230219,1
001336,20230225,1
001336,20230226,1
001336,20230304,1
001336,20230305,1
001336,20230311,1
001336,20230312,1
001336,20230318,1
001336,20230319,1
001336,20230325,1
001336,20230326,1
001336,20230401,1
001336,20230402,1
001336,20230408,1
001336,20230409,1
001336,20230415,1
001336,20230416,1
001336,20230417,1
001336,20230422,1
001336,20230423,1
001336,20230429,1
001336,20230430,1
001336,20230506,1
001336,20230507,1
001337,20230212,1
001337,20230219,1
001337,20230226,1
001337,20230305,1
001337,20230312,1
001337,20230319,1
001337,20230326,1
001337,20230402,1
001337,20230409,1
001337,20230416,1
001337,20230417,1
001337,20230423,1
001337,20230430,1
001337,20230507,1
001338,20230213,1
001338,20230214,1
001338,20230215,1
001338,20230216,1
001338,20230217,1
001338,20230220,1
001338,20230221,1
001338,20230222,1
001338,20230223,1
001338,20230224,1
001338,20230227,1
001338,20230228,1
001338,20230301,1
001338,20230302,1
001338,20230306,1
001338,20230307,1
001338,20230308,1
001338,20230309,1
001338,20230313,1
001338,20230314,1
001338,20230315,1
001338,20230316,1
001338,20230320,1
001338,20230321,1
001338,20230322,1
001338,20230323,1
001338,20230327,1
001338,20230328,1
001338,20230329,1
001338,20230330,1
001338,20230403,1
001338,20230404,1
001338,20230405,1
001338,20230406,1
001338,20230411,1
001338,20230412,1
001338,20230413,1
001338,20230417,1
001338,20230418,1
001338,20230419,1
001338,20230420,1
001338,20230421,1
001338,20230424,1
001338,20230425,1
001338,20230426,1
001338,20230427,1
001338,20230428,1
001338,20230502,1
001338,20230503,1
001338,20230504,1
001338,20230509,1
001339,20230318,1
001339,20230325,1
001339,20230429,1
001340,20230318,1
001340,20230319,1
001340,20230325,1
001340,20230326,1
001340,20230429,1
001340,20230430,1
001340,20230501,1
001341,20230319,1
001341,20230326,1
001341,20230430,1
001341,20230501,1
001342,20230319,1
001342,20230326,1
001342,20230430,1
001343,20230319,1
001343,20230326,1
001343,20230501,1
001344,20230219,1
001344,20230226,1
001344,20230305,1
001344,20230312,1
001344,20230319,1
001344,20230326,1
001344,20230402,1
001345,20230408,1
001345,20230409,1
001345,20230410,1
001345,20230415,1
001345,20230416,1
001345,20230422,1
001345,20230423,1
001345,20230429,1
001345,20230430,1
001345,20230501,1
001345,20230506,1
001345,20230507,1
001345,20230508,1
001346,20230212,1
001346,20230409,1
001346,20230410,1
001346,20230416,1
001346,20230423,1
001346,20230430,1
001346,20230501,1
001346,20230507,1
001346,20230508,1
001347,20230427,1
001347,20230501,1
001348,20230225,1
001348,20230304,1
001348,20230408,1
001348,20230415,1
001348,20230422,1
001348,20230429,1
001348,20230506,1
001349,20230217,1
001349,20230226,1
001349,20230302,1
001349,20230331,1
001349,20230410,1
001349,20230429,1
001349,20230501,1
001349,20230504,1
001350,20230227,1
001350,20230327,1
001351,20230216,1
001351,20230302,1
001351,20230410,1
001351,20230429,1
001352,20230502,1
001353,20230303,1
001353,20230501,1
001354,20230220,1
001354,20230429,1
001354,20230506,1
001355,20230224,1
001355,20230301,1
001356,20230216,1
001356,20230219,1
001356,20230305,1
001357,20230410,1
001357,20230416,1
001357,20230501,1
001358,20230408,1
001358,20230429,1
001359,20230407,1
001359,20230421,1
001359,20230428,1
001359,20230505,1
001360,20230210,1
001360,20230212,1
001360,20230217,1
001360,20230219,1
001360,20230224,1
001360,20230226,1
001360,20230303,1
001360,20230305,1
001360,20230310,1
001360,20230312,1
001360,20230317,1
001360,20230319,1
001360,20230324,1
001360,20230326,1
001360,20230331,1
001360,20230402,1
001360,20230407,1
001360,20230410,1
001360,20230414,1
001360,20230416,1
001360,20230421,1
001360,20230423,1
001360,20230428,1
001360,20230501,1
001360,20230505,1
001360,20230508,1
001361,20230219,1
001361,20230226,1
001361,20230402,1
001361,20230409,1
001361,20230416,1
001361,20230430,1
001361,20230507,1
001362,20230218,1
001362,20230225,1
001362,20230401,1
001362,20230408,1
001362,20230415,1
001362,20230429,1
001362,20230506,1
001363,20230401,1
001363,20230408,1
001363,20230415,1
001363,20230429,1
001363,20230506,1
001364,20230313,1
001364,20230314,1
001364,20230315,1
001364,20230316,1
001364,20230317,1
001364,20230320,1
001364,20230321,1
001364,20230322,1
001364,20230323,1
001364,20230324,1
001364,20230327,1
001364,20230328,1
001364,20230329,1
001364,20230330,1
001364,20230331,1
001364,20230403,1
001364,20230404,1
001364,20230405,1
001364,20230406,1
001364,20230407,1
001364,20230411,1
001364,20230412,1
001364,20230413,1
001364,20230414,1
001364,20230417,1
001364,20230418,1
001364,20230419,1
001364,20230420,1
001364,20230421,1
001364,20230424,1
001364,20230425,1
001364,20230426,1
001364,20230427,1
001364,20230428,1
001364,20230502,1
001364,20230503,1
001364,20230504,1
001364,20230505,1
001364,20230509,1
001365,20230213,1
001365,20230214,1
001365,20230215,1
001365,20230216,1
001365,20230217,1
001365,20230219,1
001365,20230220,1
001365,20230221,1
001365,20230222,1
001365,20230223,1
001365,20230224,1
001365,20230226,1
001365,20230227,1
001365,20230228,1
001365,20230301,1
001365,20230302,1
001365,20230303,1
001365,20230306,1
001365,20230307,1
001365,20230308,1
001365,20230309,1
001365,20230310,1
001365,20230313,1
001365,20230314,1
001365,20230315,1
001365,20230316,1
001365,20230317,1
001365,20230320,1
001365,20230321,1
001365,20230322,1
001365,20230323,1
001365,20230324,1
001365,20230327,1
001365,20230328,1
001365,20230329,1
001365,20230330,1
001365,20230331,1
001365,20230402,1
001365,20230403,1
001365,20230404,1
001365,20230405,1
001365,20230406,1
001365,20230407,1
001365,20230409,1
001365,20230410,1
001365,20230411,1
001365,20230412,1
001365,20230413,1
001365,20230414,1
001365,20230416,1
001365,20230417,1
001365,20230418,1
001365,20230419,1
001365,20230420,1
001365,20230421,1
001365,20230424,1
001365,20230425,1
001365,20230426,1
001365,20230427,1
001365,20230428,1
001365,20230430,1
001365,20230501,1
001365,20230502,1
001365,20230503,1
001365,20230504,1
001365,20230505,1
001365,20230507,1
001365,20230508,1
001365,20230509,1
001366,20230305,1
001366,20230423,1
001367,20230218,1
001367,20230225,1
001367,20230401,1
001367,20230408,1
001367,20230415,1
001367,20230422,1
001367,20230429,1
001367,20230506,1
001368,20230306,1
001368,20230307,1
001368,20230308,1
001368,20230309,1
001368,20230313,1
001368,20230314,1
001368,20230315,1
001368,20230316,1
001368,20230320,1
001368,20230321,1
001368,20230322,1
001368,20230323,1
001368,20230327,1
001368,20230328,1
001368,20230329,1
001368,20230330,1
001368,20230403,1
001368,20230404,1
001368,20230405,1
001368,20230406,1
001368,20230410,1
001368,20230411,1
001368,20230412,1
001368,20230413,1
001368,20230417,1
001368,20230418,1
001368,20230419,1
001368,20230420,1
001368,20230424,1
001368,20230425,1
001368,20230426,1
001368,20230427,1
001368,20230501,1
001368,20230502,1
001368,20230503,1
001368,20230504,1
001368,20230508,1
001368,20230509,1
001369,20230402,1
001369,20230409,1
001369,20230416,1
001369,20230423,1
001369,20230430,1
001369,20230507,1
001370,20230304,1
001370,20230422,1
001371,20230213,1
001371,20230214,1
001371,20230215,1
001371,20230216,1
001371,20230217,1
001371,20230218,1
001371,20230220,1
001371,20230221,1
001371,20230222,1
001371,20230223,1
001371,20230224,1
001371,20230225,1
001371,20230227,1
001371,20230228,1
001371,20230301,1
001371,20230302,1
001371,20230303,1
001371,20230306,1
001371,20230307,1
001371,20230308,1
001371,20230309,1
001371,20230310,1
001371,20230313,1
001371,20230314,1
001371,20230315,1
001371,20230316,1
001371,20230317,1
001371,20230320,1
001371,20230321,1
001371,20230322,1
001371,20230323,1
001371,20230324,1
001371,20230327,1
001371,20230328,1
001371,20230329,1
001371,20230330,1
001371,20230331,1
001371,20230401,1
001371,20230403,1
001371,20230404,1
001371,20230405,1
001371,20230406,1
001371,20230407,1
001371,20230408,1
001371,20230410,1
001371,20230411,1
001371,20230412,1
001371,20230413,1
001371,20230414,1
001371,20230415,1
001371,20230417,1
001371,20230418,1
001371,20230419,1
001371,20230420,1
001371,20230421,1
001371,20230424,1
001371,20230425,1
001371,20230426,1
001371,20230427,1
001371,20230428,1
001371,20230429,1
001371,20230501,1
001371,20230502,1
001371,20230503,1
001371,20230504,1
001371,20230505,1
001371,20230506,1
001371,20230508,1
001371,20230509,1
001372,20230219,1
001372,20230226,1
001372,20230305,1
001372,20230402,1
001372,20230409,1
001372,20230416,1
001372,20230423,1
001372,20230430,1
001372,20230507,1
001373,20230211,1
001373,20230212,1
001373,20230218,1
001373,20230219,1
001373,20230225,1
001373,20230226,1
001373,20230304,1
001373,20230305,1
001373,20230401,1
001373,20230402,1
001373,20230408,1
001373,20230409,1
001373,20230410,1
001373,20230415,1
001373,20230416,1
001373,20230422,1
001373,20230423,1
001373,20230429,1
001373,20230430,1
001373,20230501,1
001373,20230506,1
001373,20230507,1
001373,20230508,1
001374,20230306,1
001374,20230307,1
001374,20230308,1
001374,20230309,1
001374,20230313,1
001374,20230314,1
001374,20230315,1
001374,20230316,1
001374,20230320,1
001374,20230321,1
001374,20230322,1
001374,20230323,1
001374,20230327,1
001374,20230328,1
001374,20230329,1
001374,20230330,1
001374,20230403,1
001374,20230404,1
001374,20230405,1
001374,20230406,1
001374,20230411,1
001374,20230412,1
001374,20230413,1
001374,20230417,1
001374,20230418,1
001374,20230419,1
001374,20230420,1
001374,20230424,1
001374,20230425,1
001374,20230426,1
001374,20230427,1
001374,20230502,1
001374,20230503,1
001374,20230504,1
001374,20230509,1
001375,20230212,1
001375,20230219,1
001375,20230226,1
001375,20230305,1
001375,20230402,1
001375,20230409,1
001375,20230410,1
001375,20230416,1
001375,20230423,1
001375,20230430,1
001375,20230501,1
001375,20230507,1
001375,20230508,1
001376,20230220,1
001376,20230227,1
001376,20230306,1
001376,20230313,1
001376,20230320,1
001376,20230327,1
001376,20230403,1
001376,20230424,1
001376,20230501,1
001376,20230508,1
001377,20230209,1
001377,20230210,1
001377,20230211,1
001377,20230212,1
001377,20230213,1
001377,20230214,1
001377,20230215,1
001377,20230216,1
001377,20230217,1
001377,20230218,1
001377,20230219,1
001377,20230220,1
001377,20230221,1
001377,20230222,1
001377,20230223,1
001377,20230225,1
001377,20230226,1
001377,20230227,1
001377,20230228,1
001377,20230301,1
001377,20230302,1
001377,20230304,1
001377,20230305,1
001377,20230306,1
001377,20230307,1
001377,20230308,1
001377,20230309,1
001377,20230311,1
001377,20230312,1
001377,20230313,1
001377,20230314,1
001377,20230315,1
001377,20230316,1
001377,20230318,1
001377,20230319,1
001377,20230320,1
001377,20230321,1
001377,20230322,1
001377,20230323,1
001377,20230325,1
001377,20230326,1
001377,20230327,1
001377,20230328,1
001377,20230329,1
001377,20230330,1
001377,20230401,1
001377,20230402,1
001377,20230403,1
001377,20230404,1
001377,20230405,1
001377,20230406,1
001377,20230408,1
001377,20230409,1
001377,20230410,1
001377,20230411,1
001377,20230412,1
001377,20230413,1
001377,20230414,1
001377,20230415,1
001377,20230416,1
001377,20230417,1
001377,20230418,1
001377,20230419,1
001377,20230420,1
001377,20230421,1
001377,20230422,1
001377,20230423,1
001377,20230424,1
001377,20230425,1
001377,20230426,1
001377,20230427,1
001377,20230429,1
001377,20230430,1
001377,20230501,1
001377,20230502,1
001377,20230503,1
001377,20230504,1
001377,20230506,1
001377,20230507,1
001377,20230508,1
001377,20230509,1
001378,20230401,1
001378,20230402,1
001378,20230403,1
001378,20230404,1
001378,20230405,1
001378,20230406,1
001378,20230407,1
001378,20230408,1
001378,20230409,1
001378,20230410,1
001378,20230411,1
001378,20230412,1
001378,20230413,1
001378,20230414,1
001378,20230415,1
001378,20230416,1
001378,20230417,1
001378,20230418,1
001378,20230419,1
001378,20230420,1
001378,20230421,1
001378,20230422,1
001378,20230423,1
001378,20230424,1
001378,20230425,1
001378,20230426,1
001378,20230427,1
001378,20230428,1
001378,20230429,1
001378,20230430,1
001378,20230501,1
001378,20230502,1
001378,20230503,1
001378,20230504,1
001378,20230505,1
001378,20230506,1
001378,20230507,1
001378,20230508,1
001378,20230509,1
001379,20230210,1
001379,20230212,1
001379,20230217,1
001379,20230219,1
001379,20230224,1
001379,20230226,1
001379,20230303,1
001379,20230305,1
001379,20230310,1
001379,20230312,1
001379,20230317,1
001379,20230319,1
001379,20230324,1
001379,20230326,1
001379,20230331,1
001379,20230401,1
001379,20230402,1
001379,20230403,1
001379,20230404,1
001379,20230405,1
001379,20230406,1
001379,20230407,1
001379,20230408,1
001379,20230409,1
001379,20230410,1
001379,20230411,1
001379,20230412,1
001379,20230413,1
001379,20230414,1
001379,20230415,1
001379,20230416,1
001379,20230417,1
001379,20230418,1
001379,20230419,1
001379,20230420,1
001379,20230421,1
001379,20230422,1
001379,20230423,1
001379,20230424,1
001379,20230425,1
001379,20230426,1
001379,20230427,1
001379,20230428,1
001379,20230429,1
001379,20230430,1
001379,20230501,1
001379,20230502,1
001379,20230503,1
001379,20230504,1
001379,20230505,1
001379,20230506,1
001379,20230507,1
001379,20230508,1
001379,20230509,1
001380,20230213,1
001380,20230220,1
001380,20230227,1
001380,20230306,1
001380,20230313,1
001380,20230320,1
001380,20230327,1
001380,20230403,1
001380,20230410,1
001380,20230417,1
001380,20230424,1
001380,20230501,1
001380,20230508,1
001381,20230210,1
001381,20230211,1
001381,20230212,1
001381,20230213,1
001381,20230214,1
001381,20230215,1
001381,20230216,1
001381,20230217,1
001381,20230218,1
001381,20230219,1
001381,20230220,1
001381,20230221,1
001381,20230222,1
001381,20230223,1
001381,20230224,1
001381,20230225,1
001381,20230226,1
001381,20230227,1
001381,20230228,1
001381,20230301,1
001381,20230302,1
001381,20230303,1
001381,20230304,1
001381,20230305,1
001381,20230306,1
001381,20230307,1
001381,20230308,1
001381,20230309,1
001381,20230310,1
001381,20230311,1
001381,20230312,1
001381,20230313,1
001381,20230314,1
001381,20230315,1
001381,20230316,1
001381,20230317,1
001381,20230318,1
001381,20230319,1
001381,20230320,1
001381,20230321,1
001381,20230322,1
001381,20230323,1
001381,20230324,1
001381,20230325,1
001381,20230326,1
001381,20230327,1
001381,20230328,1
001381,20230329,1
001381,20230330,1
001381,20230331,1
001382,20230210,1
001382,20230213,1
001382,20230214,1
001382,20230215,1
001382,20230216,1
001382,20230217,1
001382,20230220,1
001382,20230221,1
001382,20230222,1
001382,20230223,1
001382,20230224,1
001382,20230227,1
001382,20230228,1
001382,20230301,1
001382,20230302,1
001382,20230303,1
001382,20230306,1
001382,20230307,1
001382,20230308,1
001382,20230309,1
001382,20230310,1
001382,20230313,1
001382,20230314,1
001382,20230315,1
001382,20230316,1
001382,20230317,1
001382,20230320,1
001382,20230321,1
001382,20230322,1
001382,20230323,1
001382,20230324,1
001382,20230327,1
001382,20230328,1
001382,20230329,1
001382,20230330,1
001382,20230331,1
001383,20230210,1
001383,20230211,1
001383,20230212,1
001383,20230213,1
001383,20230214,1
001383,20230215,1
001383,20230216,1
001383,20230217,1
001383,20230218,1
001383,20230219,1
001383,20230220,1
001383,20230221,1
001383,20230222,1
001383,20230223,1
001383,20230224,1
001383,20230225,1
001383,20230226,1
001383,20230227,1
001383,20230228,1
001383,20230301,1
001383,20230302,1
001383,20230303,1
001383,20230304,1
001383,20230305,1
001383,20230306,1
001383,20230307,1
001383,20230308,1
001383,20230309,1
001383,20230310,1
001383,20230311,1
001383,20230312,1
001383,20230313,1
001383,20230314,1
001383,20230315,1
001383,20230316,1
001383,20230318,1
001383,20230319,1
001383,20230320,1
001383,20230321,1
001383,20230322,1
001383,20230323,1
001383,20230324,1
001383,20230325,1
001383,20230326,1
001383,20230327,1
001383,20230328,1
001383,20230329,1
001383,20230330,1
001383,20230331,1
001383,20230401,1
001383,20230402,1
001383,20230403,1
001383,20230404,1
001383,20230405,1
001383,20230406,1
001383,20230407,1
001383,20230408,1
001383,20230409,1
001383,20230410,1
001383,20230411,1
001383,20230412,1
001383,20230413,1
001383,20230414,1
001383,20230415,1
001383,20230416,1
001383,20230417,1
001383,20230418,1
001383,20230419,1
001383,20230420,1
001383,20230421,1
001383,20230422,1
001383,20230423,1
001383,20230424,1
001383,20230425,1
001383,20230426,1
001383,20230427,1
001383,20230428,1
001383,20230429,1
001383,20230430,1
001383,20230501,1
001383,20230502,1
001383,20230503,1
001383,20230504,1
001383,20230505,1
001383,20230506,1
001383,20230507,1
001383,20230508,1
001383,20230509,1
001384,20230210,1
001384,20230211,1
001384,20230213,1
001384,20230214,1
001384,20230215,1
001384,20230216,1
001384,20230217,1
001384,20230218,1
001384,20230220,1
001384,20230221,1
001384,20230222,1
001384,20230223,1
001384,20230224,1
001384,20230225,1
001384,20230227,1
001384,20230228,1
001384,20230301,1
001384,20230302,1
001384,20230303,1
001384,20230304,1
001384,20230306,1
001384,20230307,1
001384,20230308,1
001384,20230309,1
001384,20230310,1
001384,20230311,1
001384,20230313,1
001384,20230314,1
001384,20230315,1
001384,20230316,1
001384,20230317,1
001384,20230318,1
001384,20230320,1
001384,20230321,1
001384,20230322,1
001384,20230323,1
001384,20230324,1
001384,20230325,1
001384,20230327,1
001384,20230328,1
001384,20230329,1
001384,20230330,1
001384,20230331,1
001384,20230401,1
001384,20230403,1
001384,20230404,1
001384,20230405,1
001384,20230406,1
001384,20230407,1
001384,20230408,1
001384,20230410,1
001384,20230411,1
001384,20230412,1
001384,20230413,1
001384,20230414,1
001384,20230415,1
001384,20230417,1
001384,20230418,1
001384,20230419,1
001384,20230420,1
001384,20230421,1
001384,20230422,1
001384,20230424,1
001384,20230425,1
001384,20230426,1
001384,20230427,1
001384,20230428,1
001384,20230429,1
001384,20230501,1
001384,20230502,1
001384,20230503,1
001384,20230504,1
001384,20230505,1
001384,20230506,1
001384,20230508,1
001384,20230509,1
001385,20230210,1
001385,20230214,1
001385,20230215,1
001385,20230216,1
001385,20230217,1
001385,20230221,1
001385,20230222,1
001385,20230223,1
001385,20230224,1
001385,20230228,1
001385,20230301,1
001385,20230302,1
001385,20230303,1
001385,20230307,1
001385,20230308,1
001385,20230309,1
001385,20230310,1
001385,20230314,1
001385,20230315,1
001385,20230316,1
001385,20230317,1
001385,20230320,1
001385,20230321,1
001385,20230322,1
001385,20230323,1
001385,20230324,1
001385,20230327,1
001385,20230328,1
001385,20230329,1
001385,20230330,1
001385,20230331,1
001385,20230403,1
001385,20230404,1
001385,20230405,1
001385,20230406,1
001385,20230407,1
001385,20230411,1
001385,20230412,1
001385,20230413,1
001385,20230414,1
001385,20230417,1
001385,20230418,1
001385,20230419,1
001385,20230420,1
001385,20230421,1
001385,20230424,1
001385,20230425,1
001385,20230426,1
001385,20230427,1
001385,20230428,1
001385,20230502,1
001385,20230503,1
001385,20230504,1
001385,20230505,1
001385,20230509,1
001386,20230213,1
001386,20230220,1
001386,20230227,1
001386,20230306,1
001387,20230212,1
001387,20230312,1
001387,20230319,1
001388,20230219,1
001388,20230226,1
001388,20230305,1
001388,20230326,1
001388,20230402,1
001388,20230409,1
001388,20230430,1
001388,20230507,1
001389,20230415,1
001389,20230422,1
001390,20230211,1
001390,20230218,1
001390,20230225,1
001390,20230304,1
001390,20230311,1
001390,20230325,1
001390,20230401,1
001390,20230408,1
001390,20230429,1
001390,20230506,1
001391,20230211,1
001391,20230218,1
001391,20230225,1
001391,20230304,1
001391,20230311,1
001391,20230318,1
001391,20230325,1
001391,20230401,1
001391,20230408,1
001391,20230429,1
001391,20230506,1
001392,20230210,1
001392,20230213,1
001392,20230214,1
001392,20230215,1
001392,20230216,1
001392,20230217,1
001392,20230220,1
001392,20230221,1
001392,20230222,1
001392,20230223,1
001392,20230224,1
001392,20230227,1
001392,20230228,1
001392,20230301,1
001392,20230302,1
001392,20230303,1
001392,20230306,1
001392,20230307,1
001392,20230308,1
001392,20230309,1
001392,20230310,1
001392,20230313,1
001392,20230314,1
001392,20230315,1
001392,20230316,1
001392,20230317,1
001392,20230320,1
001392,20230321,1
001392,20230322,1
001392,20230323,1
001392,20230324,1
001392,20230327,1
001392,20230328,1
001392,20230329,1
001392,20230330,1
001392,20230331,1
001392,20230403,1
001392,20230404,1
001392,20230405,1
001392,20230406,1
001392,20230407,1
001392,20230410,1
001392,20230411,1
001392,20230412,1
001392,20230413,1
001392,20230414,1
001392,20230417,1
001392,20230418,1
001392,20230419,1
001392,20230420,1
001392,20230421,1
001392,20230424,1
001392,20230425,1
001392,20230426,1
001392,20230427,1
001392,20230428,1
001392,20230501,1
001392,20230502,1
001392,20230503,1
001392,20230504,1
001392,20230505,1
001392,20230508,1
001392,20230509,1
001393,20230211,1
001393,20230304,1
001393,20230311,1
001394,20230218,1
001394,20230225,1
001394,20230318,1
001394,20230325,1
001394,20230401,1
001394,20230408,1
001394,20230415,1
001394,20230422,1
001394,20230429,1
001394,20230506,1
001395,20230226,1
001395,20230305,1
001395,20230312,1
001395,20230319,1
001395,20230326,1
001395,20230402,1
001395,20230409,1
001395,20230410,1
001395,20230501,1
001395,20230508,1
001396,20230210,1
001396,20230213,1
001396,20230215,1
001396,20230217,1
001396,20230220,1
001396,20230222,1
001396,20230224,1
001396,20230227,1
001396,20230301,1
001396,20230303,1
001396,20230306,1
001396,20230308,1
001396,20230310,1
001396,20230313,1
001396,20230315,1
001396,20230317,1
001396,20230320,1
001396,20230322,1
001396,20230324,1
001396,20230327,1
001396,20230329,1
001396,20230331,1
001396,20230403,1
001396,20230405,1
001396,20230407,1
001396,20230412,1
001396,20230414,1
001396,20230417,1
001396,20230419,1
001396,20230421,1
001396,20230424,1
001396,20230426,1
001396,20230428,1
001396,20230503,1
001396,20230505,1
001397,20230209,1
001397,20230214,1
001397,20230216,1
001397,20230221,1
001397,20230223,1
001397,20230228,1
001397,20230302,1
001397,20230307,1
001397,20230309,1
001397,20230314,1
001397,20230316,1
001397,20230321,1
001397,20230323,1
001397,20230328,1
001397,20230330,1
001397,20230404,1
001397,20230406,1
001397,20230411,1
001397,20230413,1
001397,20230418,1
001397,20230420,1
001397,20230425,1
001397,20230427,1
001397,20230502,1
001397,20230504,1
001397,20230509,1
001398,20230301,1
001398,20230303,1
001398,20230308,1
001398,20230310,1
001398,20230315,1
001398,20230317,1
001398,20230322,1
001398,20230324,1
001398,20230329,1
001398,20230331,1
001398,20230405,1
001398,20230407,1
001398,20230412,1
001398,20230414,1
001398,20230503,1
001398,20230505,1
001399,20230401,1
001399,20230402,1
001399,20230408,1
001399,20230409,1
001399,20230415,1
001399,20230416,1
001399,20230422,1
001399,20230423,1
001399,20230429,1
001399,20230430,1
001399,20230506,1
001399,20230507,1
001400,20230209,1
001400,20230210,1
001400,20230212,1
001400,20230213,1
001400,20230214,1
001400,20230215,1
001400,20230216,1
001400,20230217,1
001400,20230219,1
001400,20230220,1
001400,20230221,1
001400,20230222,1
001400,20230223,1
001400,20230224,1
001400,20230226,1
001400,20230227,1
001400,20230228,1
001400,20230301,1
001400,20230302,1
001400,20230303,1
001400,20230305,1
001400,20230306,1
001400,20230307,1
001400,20230308,1
001400,20230309,1
001400,20230310,1
001400,20230312,1
001400,20230313,1
001400,20230314,1
001400,20230315,1
001400,20230316,1
001400,20230317,1
001400,20230319,1
001400,20230320,1
001400,20230321,1
001400,20230322,1
001400,20230323,1
001400,20230324,1
001400,20230326,1
001400,20230327,1
001400,20230328,1
001400,20230329,1
001400,20230330,1
001400,20230331,1
001400,20230402,1
001400,20230403,1
001400,20230404,1
001400,20230405,1
001400,20230406,1
001400,20230407,1
001400,20230409,1
001400,20230410,1
001400,20230412,1
001400,20230413,1
001400,20230414,1
001400,20230416,1
001400,20230417,1
001400,20230418,1
001400,20230419,1
001400,20230420,1
001400,20230421,1
001400,20230423,1
001400,20230424,1
001400,20230425,1
001400,20230426,1
001400,20230427,1
001400,20230428,1
001400,20230430,1
001400,20230503,1
001400,20230504,1
001400,20230505,1
001400,20230507,1
001400,20230508,1
001401,20230210,1
001401,20230213,1
001401,20230217,1
001401,20230220,1
001401,20230224,1
001401,20230227,1
001401,20230303,1
001401,20230306,1
001401,20230310,1
001401,20230313,1
001401,20230317,1
001401,20230320,1
001401,20230324,1
001401,20230327,1
001401,20230331,1
001401,20230403,1
001401,20230407,1
001401,20230414,1
001401,20230417,1
001401,20230421,1
001401,20230424,1
001401,20230428,1
001401,20230505,1
001402,20230327,1
001402,20230328,1
001402,20230329,1
001402,20230330,1
001402,20230331,1
001402,20230403,1
001402,20230404,1
001402,20230405,1
001402,20230406,1
001402,20230411,1
001402,20230412,1
001402,20230413,1
001402,20230414,1
001402,20230417,1
001402,20230418,1
001402,20230419,1
001402,20230420,1
001402,20230421,1
001402,20230424,1
